customer_id,gender,age,region,contract_type,internet_service,payment_method,tenure_months,monthly_charges,total_charges,support_tickets,late_payments,senior_citizen,churn,signup_date
10241,Female,64,North,Month-to-Month,DSL,Credit Card,68,69.82,5046.67,0.0,1,Yes,No,2020-05-18
10242,Female,40,East,One Year,No Internet,Credit Card,48,102.28,4904.0,0.0,2,No,No,2023-04-03
10243,Female,38,South,Month-to-Month,Fiber Optic,Credit Card,3,82.48,241.78,1.0,1,No,Yes,2024-12-22
10244,Male,38,East,Two Year,DSL,Electronic Check,68,87.64,6253.05,0.0,0,No,No,2024-09-16
10245,Male,60,South,One Year,DSL,Electronic Check,6,110.2,679.51,2.0,3,Yes,No,2023-12-04
10246,Female,30,West,Two Year,DSL,Electronic Check,5,45.31,209.91,2.0,3,No,No,2022-05-20
10247,Male,54,East,Two Year,Fiber Optic,Bank Transfer,3,100.69,294.86,1.0,1,No,No,2021-12-03
10248,Female,50,West,Month-to-Month,DSL,Electronic Check,10,61.98,637.87,3.0,1,No,Yes,2024-08-25
10249,Female,41,East,Month-to-Month,DSL,Mailed Check,43,20.0,870.14,6.0,2,No,No,2020-07-19
10250,Female,61,North,One Year,Fiber Optic,Bank Transfer,19,98.91,2023.04,1.0,2,Yes,No,2021-09-09
10251,Male,28,South,Month-to-Month,DSL,Bank Transfer,14,86.99,1289.2,5.0,2,No,No,2025-07-06
10252,Male,34,South,Month-to-Month,Fiber Optic,Bank Transfer,21,48.27,942.27,4.0,0,No,Yes,2022-05-06
10253,Female,21,East,One Year,No Internet,Electronic Check,43,60.65,2702.16,2.0,1,No,No,2024-10-18
10254,Male,64,East,Month-to-Month,DSL,Bank Transfer,28,56.42,1538.39,2.0,3,Yes,No,2025-07-02
10255,Male,42,South,One Year,DSL,Credit Card,21,92.25,1993.69,1.0,1,No,No,2020-03-04
10256,Female,47,South,One Year,Fiber Optic,Mailed Check,36,48.27,1770.31,2.0,0,No,No,2023-01-24
10257,Female,26,West,Month-to-Month,Fiber Optic,Mailed Check,24,89.67,2153.13,2.0,1,No,No,2023-09-25
10258,Female,38,West,Month-to-Month,DSL,Electronic Check,54,20.0,1140.99,3.0,0,No,No,2024-09-07
10259,Female,37,West,Month-to-Month,Fiber Optic,Credit Card,38,96.49,3789.05,1.0,0,No,No,2020-09-07
10260,Male,36,South,One Year,DSL,Credit Card,17,75.13,1356.82,2.0,2,No,No,2024-09-25
10261,Female,36,North,Month-to-Month,Fiber Optic,Bank Transfer,22,74.23,1576.0,3.0,1,No,Yes,2020-02-08
10262,Female,29,East,Two Year,No Internet,Electronic Check,45,102.71,4509.64,3.0,0,No,No,2020-03-09
10263,Male,54,West,Month-to-Month,DSL,Electronic Check,61,20.0,1243.8,1.0,1,No,No,2020-10-03
10264,Male,59,South,Month-to-Month,Fiber Optic,Credit Card,11,86.55,1023.11,1.0,2,No,Yes,2023-01-14
10265,Female,34,East,Month-to-Month,DSL,Credit Card,61,101.94,6090.57,4.0,0,No,No,2023-01-20
10266,Female,54,West,Month-to-Month,DSL,Mailed Check,38,75.22,2644.46,6.0,1,No,Yes,2023-12-14
10267,Female,71,North,Month-to-Month,DSL,Bank Transfer,66,106.15,6945.24,4.0,1,Yes,No,2025-10-29
10268,Female,65,East,One Year,Fiber Optic,Credit Card,33,75.74,2516.99,2.0,1,Yes,No,2020-12-06
10269,Male,56,East,One Year,DSL,Electronic Check,43,67.82,3056.7,1.0,1,No,No,2021-02-24
10270,Male,45,South,Month-to-Month,Fiber Optic,Electronic Check,31,117.83,3786.33,6.0,1,No,No,2025-04-02
10271,Female,58,South,Month-to-Month,Fiber Optic,Credit Card,35,109.36,4112.17,2.0,0,No,Yes,2021-04-17
10272,Female,52,South,One Year,Fiber Optic,Bank Transfer,37,146.98,5684.23,2.0,1,No,No,2025-11-05
10273,Female,64,South,One Year,DSL,Credit Card,47,74.57,3391.87,0.0,0,Yes,No,2025-01-07
10274,Female,65,North,Month-to-Month,Fiber Optic,Credit Card,23,92.01,2164.1,4.0,1,Yes,Yes,2022-05-16
10275,Male,35,South,Two Year,No Internet,Mailed Check,36,55.46,2051.58,3.0,0,No,No,2024-07-27
10276,Male,31,West,Month-to-Month,Fiber Optic,Mailed Check,40,81.9,3537.04,1.0,0,No,No,2022-09-07
10277,Female,52,North,One Year,Fiber Optic,Electronic Check,15,113.95,1610.45,5.0,5,No,Yes,2025-12-23
10278,Female,61,South,Month-to-Month,DSL,Electronic Check,37,71.99,2532.08,3.0,3,Yes,No,2025-09-18
10279,Female,58,East,Month-to-Month,Fiber Optic,Electronic Check,4,66.82,252.55,2.0,1,No,Yes,2020-09-12
10280,Female,24,West,Two Year,DSL,Bank Transfer,22,57.6,1285.26,0.0,1,No,No,2024-06-08
10281,Female,58,West,Month-to-Month,Fiber Optic,Mailed Check,22,84.74,1755.5,3.0,2,No,Yes,2023-12-14
10282,Male,30,East,One Year,Fiber Optic,Electronic Check,17,68.44,1192.52,3.0,0,No,No,2021-06-22
10283,Male,35,East,Month-to-Month,Fiber Optic,Electronic Check,72,75.55,5703.99,2.0,4,No,No,2024-10-31
10284,Male,54,South,One Year,Fiber Optic,Mailed Check,38,62.01,2331.04,1.0,0,No,No,2024-12-28
10285,Female,30,South,Two Year,Fiber Optic,Bank Transfer,24,71.43,1730.97,1.0,0,No,No,2022-05-07
10286,Male,53,West,Month-to-Month,DSL,Mailed Check,6,101.16,647.04,2.0,0,No,Yes,2020-05-11
10287,Male,48,East,Two Year,DSL,Credit Card,68,68.21,4689.91,0.0,1,No,No,2024-06-14
10288,Female,19,East,One Year,DSL,Credit Card,6,133.53,763.83,0.0,0,No,No,2022-01-10
10289,Male,33,South,One Year,DSL,Electronic Check,26,52.9,1340.89,1.0,2,No,No,2025-07-24
10290,Female,26,West,One Year,DSL,Electronic Check,41,84.14,3466.21,3.0,1,No,No,2025-04-09
10291,Male,26,West,Two Year,No Internet,Credit Card,38,72.56,2605.03,2.0,1,No,Yes,2025-06-24
10292,Male,55,West,Month-to-Month,Fiber Optic,Credit Card,43,103.26,4520.12,3.0,1,No,No,2020-10-08
10293,Female,28,West,Month-to-Month,Fiber Optic,Electronic Check,53,71.85,4112.23,0.0,1,No,No,2023-10-30
10294,Male,71,West,Two Year,Fiber Optic,Mailed Check,15,72.79,1118.5,1.0,0,Yes,No,2022-06-27
10295,Male,73,South,One Year,Fiber Optic,Electronic Check,56,97.18,5330.98,1.0,1,Yes,No,2021-10-27
10296,Male,39,North,Month-to-Month,Fiber Optic,Bank Transfer,56,74.38,4053.15,1.0,4,No,No,2023-08-15
10297,Female,50,North,Month-to-Month,DSL,Electronic Check,31,27.66,916.67,0.0,5,No,No,2023-09-07
10298,Male,53,West,One Year,Fiber Optic,Bank Transfer,57,119.76,7232.09,1.0,1,No,Yes,2023-02-07
10299,Female,62,North,Month-to-Month,No Internet,Electronic Check,51,94.2,4782.95,2.0,5,Yes,No,2024-07-04
10300,Male,40,North,Month-to-Month,Fiber Optic,Bank Transfer,24,,1794.58,2.0,0,No,No,2021-04-15
10301,Male,62,East,One Year,Fiber Optic,Electronic Check,58,92.46,5543.26,2.0,0,Yes,No,2021-02-15
10302,Female,62,North,Month-to-Month,No Internet,Credit Card,4,97.17,377.14,2.0,1,Yes,No,2021-05-27
10303,Female,51,East,One Year,No Internet,Bank Transfer,10,105.61,991.79,2.0,1,No,No,2024-02-12
10304,Female,26,South,Two Year,Fiber Optic,Electronic Check,63,84.61,5168.51,5.0,3,No,No,2023-03-09
10305,Female,41,West,Month-to-Month,DSL,Electronic Check,15,57.37,851.5,1.0,3,No,Yes,2025-10-08
10306,Female,25,South,Month-to-Month,No Internet,Mailed Check,63,108.61,6574.66,2.0,0,No,No,2023-04-21
10307,Male,24,East,Month-to-Month,DSL,Mailed Check,19,74.37,1349.01,1.0,0,No,No,2021-02-22
10308,Male,53,South,Month-to-Month,Fiber Optic,Electronic Check,63,83.32,4834.38,2.0,1,No,No,2022-08-14
10309,Female,35,North,One Year,No Internet,Electronic Check,56,78.58,4492.6,3.0,4,No,No,2024-12-22
10310,Male,20,South,Month-to-Month,DSL,Electronic Check,21,100.87,2157.06,2.0,0,No,Yes,2022-04-04
10311,Male,45,West,One Year,Fiber Optic,Electronic Check,34,86.03,2779.01,3.0,2,No,No,2022-06-26
10312,Male,23,West,Month-to-Month,DSL,Mailed Check,17,96.65,1759.68,3.0,1,No,Yes,2022-01-02
10313,Male,61,South,Month-to-Month,Fiber Optic,Credit Card,18,81.79,1450.92,2.0,5,Yes,Yes,2025-04-08
10314,Female,61,East,Month-to-Month,No Internet,Credit Card,66,87.23,5320.08,3.0,1,Yes,Yes,2021-01-25
10315,Female,38,East,Month-to-Month,Fiber Optic,Mailed Check,51,63.3,3083.55,4.0,1,No,No,2024-05-06
10316,Female,45,North,Month-to-Month,No Internet,Credit Card,65,98.74,6615.33,2.0,0,No,No,2021-10-22
10317,Male,57,West,Month-to-Month,DSL,Bank Transfer,43,55.1,2256.19,3.0,0,No,No,2020-01-27
10318,Male,71,East,Two Year,Fiber Optic,Electronic Check,57,93.48,4948.05,1.0,1,Yes,No,2024-03-11
10319,Male,71,West,One Year,Fiber Optic,Credit Card,10,49.84,507.79,0.0,0,Yes,No,2022-06-02
10320,Male,18,East,Month-to-Month,DSL,Credit Card,37,72.62,2694.83,2.0,4,No,Yes,2024-12-19
10321,Female,53,South,Month-to-Month,No Internet,Electronic Check,48,76.7,3835.5,4.0,4,No,No,2020-05-06
10322,Female,38,North,Month-to-Month,Fiber Optic,Electronic Check,69,69.97,5038.53,2.0,0,No,No,2024-01-19
10323,Female,60,South,Month-to-Month,Fiber Optic,Electronic Check,56,84.26,5065.8,2.0,1,Yes,Yes,2023-11-19
10324,Male,52,South,Month-to-Month,DSL,Electronic Check,36,78.55,2627.37,1.0,1,No,Yes,2020-11-14
10325,Female,30,West,Month-to-Month,DSL,Credit Card,31,86.08,2471.65,3.0,2,No,No,2020-12-06
10326,Female,74,East,Month-to-Month,Fiber Optic,Credit Card,55,89.5,5306.22,3.0,0,Yes,No,2021-11-24
10327,Female,66,East,Month-to-Month,DSL,Credit Card,38,105.31,4094.52,0.0,0,Yes,No,2020-04-28
10328,Female,71,West,Month-to-Month,DSL,Electronic Check,15,100.96,1566.59,3.0,2,Yes,Yes,2022-02-16
10329,Male,71,South,Month-to-Month,Fiber Optic,Bank Transfer,16,86.23,1290.6,4.0,0,Yes,No,2023-10-23
10330,Male,27,West,One Year,Fiber Optic,Electronic Check,53,53.74,2652.18,3.0,1,No,No,2021-01-19
10331,Male,70,East,Month-to-Month,Fiber Optic,Credit Card,56,74.82,3962.16,5.0,1,Yes,Yes,2025-06-28
10332,Female,61,West,Month-to-Month,DSL,Bank Transfer,7,20.0,138.37,0.0,1,Yes,Yes,2024-05-24
10333,Male,64,North,One Year,DSL,Electronic Check,57,67.42,3603.25,1.0,1,Yes,No,2023-03-27
10334,Male,70,North,Two Year,DSL,Bank Transfer,55,102.04,5564.01,4.0,1,Yes,No,2024-06-21
10335,Male,27,East,Two Year,Fiber Optic,Bank Transfer,52,101.78,5344.67,1.0,1,No,No,2024-10-06
10336,Male,63,South,One Year,Fiber Optic,Electronic Check,4,89.09,327.87,2.0,0,Yes,Yes,2020-03-26
10337,Female,30,North,Month-to-Month,No Internet,Electronic Check,43,53.81,2171.02,3.0,0,No,Yes,2025-04-09
10338,Female,54,East,One Year,Fiber Optic,Mailed Check,40,90.06,3530.46,4.0,0,No,Yes,2023-01-13
10339,Male,55,South,One Year,DSL,Electronic Check,30,125.28,3489.8,1.0,0,No,No,2020-12-24
10340,Male,41,East,Month-to-Month,DSL,Bank Transfer,10,109.19,1027.88,3.0,0,No,Yes,2025-04-10
10341,Male,19,South,One Year,Fiber Optic,Credit Card,7,83.24,557.68,0.0,0,No,No,2025-05-27
10342,Male,39,South,Two Year,Fiber Optic,Electronic Check,36,44.95,1599.97,2.0,2,No,No,2021-03-22
10343,Male,34,North,Month-to-Month,Fiber Optic,Electronic Check,35,142.2,5148.08,3.0,2,No,No,2025-04-09
10344,Male,53,South,Month-to-Month,Fiber Optic,Credit Card,39,68.78,2524.77,3.0,3,No,No,2025-06-21
10345,Male,31,West,Month-to-Month,DSL,Credit Card,36,85.25,3185.85,,1,No,No,2023-08-19
10346,Female,27,South,Month-to-Month,Fiber Optic,Bank Transfer,20,48.03,1015.17,2.0,0,No,Yes,2022-12-14
10347,Female,52,West,Month-to-Month,Fiber Optic,Mailed Check,49,78.92,3960.8,3.0,1,No,No,2020-10-31
10348,Male,42,North,One Year,DSL,Bank Transfer,59,32.93,1801.03,3.0,1,No,No,2025-05-30
10349,Male,20,South,One Year,Fiber Optic,Electronic Check,49,57.95,2812.59,0.0,0,No,No,2021-06-17
10350,Female,64,South,Month-to-Month,DSL,Mailed Check,26,48.88,1303.43,5.0,1,Yes,No,2025-09-13
10351,Male,55,South,Two Year,Fiber Optic,Bank Transfer,36,93.93,3640.37,0.0,0,No,No,2024-04-12
10352,Female,34,West,Month-to-Month,Fiber Optic,Mailed Check,43,84.6,3900.77,1.0,1,No,No,2023-03-09
10353,Female,29,South,Month-to-Month,Fiber Optic,Credit Card,43,154.81,6545.74,1.0,1,No,Yes,2022-10-11
10354,Male,71,North,One Year,Fiber Optic,Bank Transfer,33,115.34,3876.82,2.0,0,Yes,No,2021-10-02
10355,Male,69,South,One Year,No Internet,Credit Card,45,100.89,4823.94,3.0,0,Yes,No,2023-01-28
10356,Female,41,North,One Year,DSL,Electronic Check,45,84.59,4008.17,2.0,0,No,No,2022-01-28
10357,Male,46,West,Two Year,Fiber Optic,Mailed Check,15,88.9,1329.11,2.0,1,No,Yes,2025-03-07
10358,Female,60,West,One Year,Fiber Optic,Electronic Check,17,116.73,1908.6,2.0,1,Yes,No,2020-10-10
10359,Female,42,North,Two Year,Fiber Optic,Electronic Check,12,22.47,253.98,2.0,2,No,No,2020-04-22
10360,Female,53,South,Month-to-Month,Fiber Optic,Mailed Check,22,71.44,1568.66,2.0,0,No,Yes,2020-07-15
10361,Male,75,West,One Year,Fiber Optic,Electronic Check,23,52.99,1262.23,1.0,1,Yes,No,2023-04-02
10362,Female,43,North,Two Year,DSL,Mailed Check,12,20.0,258.04,0.0,1,No,No,2022-06-11
10363,Male,55,West,One Year,No Internet,Bank Transfer,68,52.78,3796.81,1.0,0,No,No,2022-04-01
10364,Female,18,South,Month-to-Month,Fiber Optic,Electronic Check,51,58.31,2833.09,1.0,3,No,No,2023-12-25
10365,Female,37,West,Month-to-Month,DSL,Credit Card,13,101.85,1370.61,2.0,0,No,No,2025-08-19
10366,Male,72,East,One Year,No Internet,Bank Transfer,57,74.29,4091.64,2.0,1,Yes,No,2024-07-26
10367,Female,45,East,Month-to-Month,Fiber Optic,Credit Card,55,36.75,2080.59,1.0,0,No,Yes,2020-07-09
10368,Female,33,East,Two Year,DSL,Mailed Check,28,74.85,2151.4,2.0,0,No,No,2024-12-24
10369,Male,64,West,Month-to-Month,DSL,Mailed Check,44,46.7,1979.98,1.0,0,Yes,No,2020-10-03
10370,Male,34,East,Month-to-Month,Fiber Optic,Electronic Check,19,88.56,1611.13,2.0,2,No,No,2023-06-20
10371,Male,57,East,Two Year,No Internet,Electronic Check,46,76.84,3310.65,2.0,2,No,No,2020-10-02
10372,Male,45,South,Month-to-Month,Fiber Optic,Mailed Check,3,68.24,190.0,1.0,3,No,Yes,2024-07-08
10373,Male,75,South,Month-to-Month,Fiber Optic,Credit Card,20,92.43,1954.62,1.0,0,Yes,Yes,2023-08-23
10374,Female,29,West,One Year,DSL,Electronic Check,25,82.05,1903.51,0.0,2,No,No,2025-03-08
10375,Male,44,South,One Year,Fiber Optic,Bank Transfer,56,82.89,4336.4,3.0,0,No,No,2021-08-15
10376,Male,71,East,Month-to-Month,Fiber Optic,Mailed Check,61,69.01,4033.72,5.0,0,Yes,No,2022-06-01
10377,Female,70,North,Two Year,Fiber Optic,Bank Transfer,55,82.08,4794.41,1.0,0,Yes,No,2023-10-19
10378,Male,59,North,One Year,DSL,Credit Card,35,68.51,2333.76,0.0,2,No,No,2022-09-03
10379,Female,64,West,One Year,DSL,Bank Transfer,59,79.91,4482.2,1.0,1,Yes,No,2024-03-14
10380,Male,47,West,One Year,DSL,Bank Transfer,39,65.41,2638.97,2.0,2,No,No,2023-06-08
10381,Male,58,West,One Year,No Internet,Mailed Check,57,42.2,2335.77,0.0,0,No,No,2020-01-14
10382,Female,51,West,Month-to-Month,Fiber Optic,Mailed Check,67,82.77,5397.74,3.0,0,No,Yes,2022-11-03
10383,Female,54,North,Month-to-Month,Fiber Optic,Credit Card,34,95.17,3359.5,1.0,1,No,Yes,2022-10-04
10384,Female,23,East,Month-to-Month,DSL,Bank Transfer,41,76.63,3016.99,4.0,1,No,No,2022-11-29
10385,Female,24,East,Two Year,DSL,Mailed Check,22,64.23,1502.76,2.0,1,No,No,2024-12-14
10386,Female,49,East,Month-to-Month,Fiber Optic,Electronic Check,27,74.83,2040.27,1.0,1,No,No,2025-03-18
10387,Male,49,East,One Year,Fiber Optic,Electronic Check,21,73.54,1553.69,3.0,1,No,No,2022-05-04
10388,Male,70,West,Two Year,DSL,Mailed Check,41,56.14,2215.1,0.0,1,Yes,No,2025-03-30
10389,Female,42,East,Month-to-Month,No Internet,Electronic Check,31,98.9,3230.28,4.0,2,No,No,2023-09-03
10390,Female,50,South,Month-to-Month,DSL,Electronic Check,27,48.3,1319.28,2.0,1,No,Yes,2025-02-04
10391,Female,72,West,Month-to-Month,Fiber Optic,Electronic Check,37,89.27,3120.94,3.0,0,Yes,Yes,2024-11-03
10392,Male,75,East,One Year,No Internet,Credit Card,66,40.55,2550.53,1.0,0,Yes,No,2024-12-05
10393,Male,24,North,Month-to-Month,No Internet,Electronic Check,54,91.12,4895.49,1.0,1,No,No,2023-08-01
10394,Female,69,East,Month-to-Month,DSL,Electronic Check,9,58.6,551.0,2.0,1,Yes,No,2024-08-28
10395,Male,74,North,One Year,No Internet,Mailed Check,42,51.36,2308.74,0.0,0,Yes,No,2020-11-13
10396,Female,29,North,One Year,DSL,Bank Transfer,36,77.39,2858.92,2.0,1,No,No,2021-02-13
10397,Female,33,East,Month-to-Month,No Internet,Bank Transfer,10,20.0,200.2,2.0,0,No,No,2025-07-11
10398,Male,33,East,Month-to-Month,No Internet,Electronic Check,59,,2238.12,3.0,1,No,No,2020-09-03
10399,Female,60,West,One Year,DSL,Bank Transfer,40,81.02,3330.44,2.0,2,Yes,No,2023-09-29
10400,Female,70,East,Two Year,DSL,Bank Transfer,54,92.37,5372.84,2.0,0,Yes,Yes,2020-09-20
10401,Male,53,East,Two Year,Fiber Optic,Bank Transfer,39,93.27,3623.69,3.0,1,No,No,2020-06-16
10402,Female,30,East,One Year,DSL,Electronic Check,7,75.49,499.86,1.0,1,No,No,2022-11-14
10403,Male,24,West,Month-to-Month,DSL,Credit Card,4,132.26,495.46,2.0,0,No,Yes,2021-12-03
10404,Female,53,West,Month-to-Month,No Internet,Bank Transfer,15,84.29,1217.67,2.0,0,No,No,2025-04-07
10405,Male,64,North,Month-to-Month,Fiber Optic,Bank Transfer,48,60.89,2955.19,3.0,0,Yes,Yes,2024-03-30
10406,Female,68,North,Month-to-Month,DSL,Bank Transfer,6,97.62,627.59,2.0,1,Yes,Yes,2023-08-26
10407,Male,26,East,One Year,Fiber Optic,Credit Card,35,70.97,2404.13,3.0,0,No,No,2024-07-20
10408,Male,49,East,Month-to-Month,DSL,Credit Card,72,54.29,3787.17,3.0,1,No,No,2025-09-06
10409,Female,28,South,Month-to-Month,DSL,Bank Transfer,71,37.48,2653.07,,1,No,No,2024-12-03
10410,Male,25,North,Two Year,Fiber Optic,Electronic Check,68,71.71,5202.83,1.0,1,No,No,2023-10-25
10411,Male,50,South,Month-to-Month,DSL,Bank Transfer,58,41.26,2362.09,3.0,0,No,No,2021-10-25
10412,Female,40,West,Month-to-Month,Fiber Optic,Mailed Check,19,100.94,1832.93,2.0,1,No,No,2025-09-15
10413,Female,42,North,Month-to-Month,Fiber Optic,Bank Transfer,62,83.86,4919.08,2.0,2,No,No,2021-06-30
10414,Female,73,West,One Year,DSL,Electronic Check,71,37.98,2678.03,2.0,2,Yes,No,2021-10-07
10415,Female,25,West,One Year,Fiber Optic,Electronic Check,10,84.97,890.58,2.0,3,No,No,2022-05-27
10416,Male,62,West,Month-to-Month,Fiber Optic,Bank Transfer,25,111.85,2702.9,2.0,2,Yes,No,2021-11-03
10417,Male,39,West,One Year,Fiber Optic,Mailed Check,44,127.56,5623.89,3.0,2,No,No,2021-01-06
10418,Male,21,East,One Year,Fiber Optic,Credit Card,58,42.26,2491.48,2.0,2,No,No,2022-01-05
10419,Female,57,West,Two Year,DSL,Credit Card,25,47.54,1179.08,1.0,0,No,No,2024-07-03
10420,Female,20,South,Two Year,DSL,,40,34.77,1322.19,3.0,2,No,No,2025-11-19
10421,Female,46,South,Two Year,No Internet,Bank Transfer,70,75.84,5667.03,2.0,1,No,No,2021-04-24
10422,Female,58,West,One Year,Fiber Optic,Bank Transfer,10,51.78,523.22,2.0,0,No,No,2023-09-12
10423,Male,46,West,Month-to-Month,Fiber Optic,Mailed Check,66,113.48,7764.26,2.0,0,No,No,2021-11-30
10424,Male,51,East,Month-to-Month,Fiber Optic,Electronic Check,25,117.09,2990.97,4.0,1,No,Yes,2023-06-24
10425,Male,51,North,Month-to-Month,DSL,Bank Transfer,71,92.45,7087.02,1.0,0,No,No,2022-10-09
10426,Female,45,West,One Year,DSL,Credit Card,11,54.07,590.61,1.0,1,No,No,2024-09-17
10427,Male,30,South,Two Year,No Internet,Credit Card,36,50.64,1801.16,1.0,0,No,No,2020-11-29
10428,Female,32,West,Month-to-Month,DSL,Bank Transfer,49,60.58,2901.99,5.0,2,No,No,2021-10-25
10429,Male,40,West,Month-to-Month,DSL,Electronic Check,48,99.63,4676.36,2.0,2,No,No,2022-02-17
10430,Male,61,North,One Year,DSL,Credit Card,7,29.55,199.43,1.0,1,Yes,No,2023-05-08
10431,Male,43,South,Two Year,No Internet,Bank Transfer,51,76.65,4209.77,1.0,0,No,Yes,2023-09-20
10432,Female,21,West,One Year,Fiber Optic,Credit Card,17,63.66,1146.42,2.0,0,No,No,2024-11-16
10433,Female,43,West,Two Year,Fiber Optic,Electronic Check,32,71.51,2221.2,2.0,1,No,No,2022-07-29
10434,Male,57,South,Two Year,DSL,Credit Card,26,85.4,2151.2,0.0,0,No,No,2023-07-02
10435,Male,26,East,Two Year,DSL,Credit Card,22,29.11,599.8,5.0,0,No,No,2022-10-13
10436,Female,72,South,One Year,No Internet,Mailed Check,13,65.06,896.8,1.0,1,Yes,No,2021-05-19
10437,Male,22,East,One Year,Fiber Optic,Electronic Check,12,83.78,984.73,0.0,4,No,No,2021-03-13
10438,Female,73,South,Month-to-Month,Fiber Optic,Bank Transfer,71,86.07,6181.97,5.0,1,Yes,No,2020-01-06
10439,Female,49,North,Month-to-Month,No Internet,Electronic Check,1,69.42,73.87,1.0,1,No,No,2024-03-16
10440,Male,37,West,Month-to-Month,No Internet,Electronic Check,33,85.92,2793.67,1.0,2,No,No,2021-05-27
10441,Male,67,South,Month-to-Month,Fiber Optic,Electronic Check,14,75.7,1111.84,2.0,0,Yes,Yes,2022-05-18
10442,Female,28,East,Two Year,No Internet,Mailed Check,64,76.13,4817.97,1.0,1,No,No,2022-09-01
10443,Male,32,East,Month-to-Month,Fiber Optic,Electronic Check,43,95.25,4227.43,2.0,2,No,No,2023-06-24
10444,Male,49,North,Two Year,Fiber Optic,Bank Transfer,58,89.15,5113.77,0.0,0,No,No,2022-09-03
10445,Female,45,West,Month-to-Month,No Internet,Credit Card,41,85.2,3433.26,5.0,0,No,No,2021-09-12
10446,Female,39,North,Month-to-Month,DSL,Mailed Check,68,79.05,5797.44,2.0,0,No,No,2021-07-08
10447,Female,58,East,Two Year,Fiber Optic,Bank Transfer,39,79.76,3166.56,0.0,4,No,No,2021-07-03
10448,Female,34,East,Month-to-Month,Fiber Optic,Bank Transfer,1,55.28,54.11,2.0,4,No,Yes,2021-08-16
10449,Male,43,East,Month-to-Month,DSL,Mailed Check,41,105.93,4174.84,2.0,0,No,No,2023-11-20
10450,Male,61,East,Month-to-Month,Fiber Optic,Bank Transfer,45,129.37,5392.96,2.0,0,Yes,Yes,2024-10-22
10451,Female,24,West,One Year,DSL,Bank Transfer,13,63.01,846.2,2.0,1,No,No,2025-04-26
10452,Female,59,South,Month-to-Month,DSL,Electronic Check,71,83.41,5800.97,0.0,3,No,No,2021-09-14
10453,Male,74,South,One Year,Fiber Optic,Electronic Check,9,73.31,693.7,2.0,1,Yes,No,2021-03-09
10454,Female,43,South,One Year,DSL,Bank Transfer,63,53.99,3327.28,1.0,0,No,No,2020-11-13
10455,Male,42,East,One Year,No Internet,Credit Card,23,73.38,1653.53,2.0,1,No,No,2024-03-04
10456,Male,27,West,One Year,Fiber Optic,Credit Card,54,157.19,8867.42,0.0,0,No,Yes,2025-12-27
10457,Male,62,East,Month-to-Month,Fiber Optic,Credit Card,47,126.88,5953.31,1.0,0,Yes,Yes,2022-06-11
10458,Male,36,East,Month-to-Month,Fiber Optic,Credit Card,39,123.14,5098.21,0.0,1,No,Yes,2021-09-19
10459,Male,28,West,Two Year,DSL,Bank Transfer,26,79.97,2109.21,2.0,1,No,No,2023-05-12
10460,Male,30,East,Month-to-Month,No Internet,Electronic Check,1,49.06,47.02,0.0,0,No,Yes,2020-06-06
10461,Male,70,East,Month-to-Month,Fiber Optic,Mailed Check,14,112.92,1598.15,3.0,2,Yes,No,2023-09-15
10462,Female,25,South,Month-to-Month,Fiber Optic,Mailed Check,65,,1196.83,4.0,2,No,No,2023-12-25
10463,Female,57,West,Two Year,Fiber Optic,Mailed Check,69,91.77,6142.06,1.0,0,No,No,2021-07-06
10464,Female,21,West,Month-to-Month,DSL,Credit Card,67,99.45,6351.8,3.0,3,No,No,2025-03-09
10465,Female,64,East,Month-to-Month,Fiber Optic,Credit Card,49,90.79,4558.46,2.0,1,Yes,No,2022-05-11
10466,Male,48,East,One Year,No Internet,Mailed Check,50,113.48,5343.58,0.0,1,No,No,2024-06-28
10467,Male,45,South,One Year,Fiber Optic,Mailed Check,58,51.35,2878.28,3.0,4,No,No,2024-02-04
10468,Female,28,East,Month-to-Month,DSL,Bank Transfer,53,112.02,5776.82,4.0,1,No,No,2025-09-16
10469,Male,60,West,Month-to-Month,DSL,Credit Card,57,68.06,3571.11,1.0,0,Yes,No,2021-11-06
10470,Female,18,East,One Year,DSL,Credit Card,18,108.27,1807.53,1.0,1,No,Yes,2024-05-12
